DATE,TEMPERATURE,WINDSPEED,HUMIDITY,PRECIPITATION
2016-03-01,16,11,88,0.1
2016-03-02,16,35,88,0.7
2016-03-03,14,56,60,1
2016-03-04,14,14,81,0
2016-03-05,13,31,81,5.9
2016-03-06,12,17,71,2.3
2016-03-07,11,23,77,1
2016-03-08,10,16,63,2
2016-03-09,12,13,74,4
2016-03-10,14,12,76,1.4
2016-03-11,15,11,72,0.8
2016-03-12,18,9,72,0.1
2016-03-13,16,9,71,0.1
2016-03-14,16,10,75,0.3
2016-03-15,14,15,66,0.1
2016-03-16,15,14,85,0.5
2016-03-17,15,11,86,2.9
2016-03-18,15,15,88,0.5
2016-03-19,16,12,88,0
2016-03-20,20,16,68,0
2016-03-21,19,9,85,0.6
2016-03-22,20,11,74,1.4
2016-03-23,18,10,82,7
2016-03-24,18,13,66,0.8
2016-03-25,16,18,90,0
2016-03-26,18,15,87,0.1
2016-03-27,19,13,85,0.1
2016-03-28,19,12,90,0.4
2016-03-29,20,16,75,0
2016-03-30,23,12,49,0
2016-04-01,20,8,79,0
2016-04-02,25,21,49,0.4
2016-04-03,24,15,84,0
2016-04-04,25,11,60,0.1
2016-04-05,25,13,58,0.2
2016-04-06,24,13,62,0.1
2016-04-07,23,14,68,0
2016-04-08,16,20,83,0.1
2016-04-09,15,21,75,2
2016-04-10,19,17,82,0
2016-04-11,24,13,61,0
2016-04-12,23,15,59,0
2016-04-13,23,18,74,0.2
2016-04-14,20,15,66,0
2016-04-15,24,14,65,0
2016-04-16,25,16,69,0.3
2016-04-17,23,14,75,0
2016-04-18,20,18,61,0
2016-04-19,22,14,62,0
2016-04-20,21,16,52,0
2016-04-21,24,15,60,1.1
2016-04-22,19,17,87,0.3
2016-04-23,16,18,86,6.2
2016-04-24,17,25,69,1
2016-04-25,17,18,67,0.1
2016-04-26,16,27,77,0.5
2016-04-27,17,22,75,0.2
2016-04-28,19,10,70,2.2
2016-04-29,21,14,61,0
2016-04-30,21,17,70,1.3
2016-05-01,15,20,70,0.5
2016-05-02,15,13,74,4.4
2016-05-03,21,18,73,0
2016-05-04,21,16,70,0.1
2016-05-05,23,9,62,0
2016-05-06,23,13,64,0
2016-05-07,24,11,60,0
2016-05-08,22,16,72,2
2016-05-09,26,23,63,0
2016-05-10,27,14,74,0.1
2016-05-11,20,29,91,8
2016-05-12,20,16,73,0.1
2016-05-13,20,18,67,2.6
2016-05-14,19,16,88,8.5
2016-05-15,20,16,79,0
2016-05-16,21,17,78,0
2016-05-17,21,16,74,0
2016-05-18,21,14,72,0
2016-05-19,19,36,83,0.8
2016-05-20,21,14,63,0
2016-05-21,25,17,54,0
2016-05-22,27,17,50,0
2016-05-23,19,37,76,0.3
2016-05-24,20,17,63,0.4
2016-05-25,26,15,50,0
2016-05-26,26,13,57,0
2016-05-27,30,13,55,0
2016-05-28,26,16,62,0
2016-05-29,21,19,79,1.3
2016-05-30,23,13,64,0
2016-05-31,23,14,62,0
2016-06-01,15,10,89,3
2016-06-02,20,16,84,2.5
2016-06-03,23,14,74,0.4
2016-06-04,22,16,59,0
2016-06-05,26,17,50,0
2016-06-06,26,17,64,0
2016-06-07,25,16,64,0.2
2016-06-08,26,17,77,0.3
2016-06-09,23,16,66,0.2
2016-06-10,25,15,73,0.2
2016-06-11,26,15,58,0
2016-06-12,25,17,55,0
2016-06-13,26,20,69,0
2016-06-14,24,20,73,1
2016-06-15,29,14,63,0
2016-06-16,29,19,71,0.2
2016-06-17,26,14,57,0
2016-06-18,26,19,57,0
2016-06-19,23,17,66,2.8
2016-06-20,26,15,62,2.9
2016-06-21,27,18,60,0
2016-06-22,29,16,53,0
2016-06-23,28,16,55,0
2016-06-24,28,16,57,1
2016-06-25,30,19,65,0
2016-06-26,29,17,52,0
2016-06-27,26,18,61,0
2016-06-28,29,17,55,0
2016-06-29,30,15,61,0
2016-06-30,31,16,52,0
2016-07-01,31,17,56,0
2016-07-02,31,19,65,0
2016-07-03,28,18,57,0
2016-07-04,31,15,60,0
2016-07-05,28,21,62,0
2016-07-06,31,18,69,0
2016-07-07,31,17,69,0
2016-07-08,27,14,65,0
2016-07-09,31,19,60,0
2016-07-10,29,16,62,0
2016-07-11,33,16,53,0
2016-07-12,33,17,53,0
2016-07-13,27,26,57,0
2016-07-14,25,26,51,0
2016-07-15,29,16,56,0.1
2016-07-16,27,20,53,0
2016-07-17,28,18,46,0
2016-07-18,31,16,42,0
2016-07-19,30,18,44,0
2016-07-20,31,17,41,0
2016-07-21,32,18,37,0
2016-07-22,32,14,40,0
2016-07-23,33,23,78,5.1
2016-07-24,23,12,75,3.2
2016-07-25,25,16,62,2
2016-07-26,26,18,72,0.1
2016-07-27,26,18,71,0
2016-07-28,26,18,73,0
2016-07-29,27,19,70,0
2016-07-30,27,17,59,0
2016-07-31,30,18,45,0
2016-08-01,29,17,70,0
2016-08-02,30,17,61,0
2016-08-03,30,16,64,0
2016-08-04,28,17,61,0
2016-08-05,27,18,55,0.1
2016-08-06,31,19,50,0
2016-08-07,32,14,53,0
2016-08-08,27,21,49,0
2016-08-09,30,19,67,0
2016-08-10,28,18,54,0
2016-08-11,25,14,56,0
2016-08-12,27,20,61,0
2016-08-13,26,17,51,0
2016-08-14,30,17,54,0
2016-08-15,31,16,53,0
2016-08-16,31,17,56,0
2016-08-17,29,17,72,0
2016-08-18,29,15,77,2.4
2016-08-19,30,17,72,0
2016-08-20,32,15,62,0
2016-08-21,30,18,63,0
2016-08-22,27,19,62,0
2016-08-23,30,21,56,0
2016-08-24,28,18,56,0
2016-08-25,31,21,62,0
2016-08-26,31,20,56,0
2016-08-27,31,17,60,0
2016-08-28,31,17,70,0
2016-08-29,30,18,92,0
2016-08-30,29,15,80,5.2
2016-08-31,29,14,72,4.7
2016-09-01,26,15,75,1
2016-09-02,29,18,81,0.1
2016-09-03,30,17,83,0
2016-09-04,28,19,89,0
2016-09-05,31,18,83,0
2016-09-06,28,20,66,0
2016-09-07,29,18,70,0.7
2016-09-08,28,14,75,3
2016-09-09,30,12,73,1.3
2016-09-10,30,15,69,1
2016-09-11,30,12,69,3.6
2016-09-12,27,15,71,0.9
2016-09-13,29,11,75,0
2016-09-14,29,14,81,0.2
2016-09-15,28,13,64,4.5
2016-09-16,25,19,74,3
2016-09-17,24,24,65,1.5
2016-09-18,21,17,79,3.5
2016-09-19,25,14,70,0
2016-09-20,26,16,85,0.2
2016-09-21,25,18,87,0
2016-09-22,25,15,72,0
2016-09-23,26,13,74,0
2016-09-24,26,8,72,0.2
2016-09-25,26,15,72,0
2016-09-26,26,13,71,0
2016-09-27,26,14,74,0
2016-09-28,27,15,72,0
2016-09-29,26,15,75,0
2016-09-30,26,13,68,0
2016-10-01,26,13,51,0
2016-10-02,25,14,60,1
2016-10-03,25,13,58,0
2016-10-04,24,8,41,0
2016-10-05,23,15,47,0
2016-10-06,23,12,59,3
2016-10-07,23,15,65,3.6
2016-10-08,23,14,61,0
2016-10-09,21,13,51,0
2016-10-10,21,9,50,0
2016-10-11,18,17,58,0
2016-10-12,20,9,46,0
2016-10-13,23,29,61,0.7
2016-10-14,25,24,77,20.5
2016-10-15,22,12,71,0
2016-10-16,23,11,59,0
2016-10-17,23,10,50,0
2016-10-18,21,11,58,1.1
2016-10-19,21,13,56,0
2016-10-20,19,13,61,0
2016-10-21,19,12,50,0
2016-10-22,20,11,52,0
2016-10-23,22,10,63,0.5
2016-10-24,28,16,58,0
2016-10-25,29,12,36,0
2016-10-26,26,12,41,0.1
2016-10-27,25,9,62,0.2
2016-10-28,24,11,41,0
2016-10-29,23,12,49,0
2016-10-30,23,10,46,0
2016-10-31,23,11,57,0
2016-11-01,21,12,60,0
2016-11-02,19,7,77,0.8
2016-11-03,20,12,63,0
2016-11-04,20,8,53,0.1
2016-11-05,21,12,68,3.7
2016-11-06,17,22,85,35.1
2016-11-07,15,9,66,0.2
2016-11-08,14,17,48,0
2016-11-09,13,13,76,0.8
2016-11-10,16,34,61,3.8
2016-11-11,15,41,81,14.6
2016-11-12,16,11,58,0
2016-11-13,15,8,56,0
2016-11-14,17,10,65,2.5
2016-11-15,17,10,65,0.3
2016-11-16,18,6,56,0
2016-11-17,20,8,65,0
2016-11-18,20,9,71,0
2016-11-19,17,9,90,3.6
2016-11-20,19,7,65,0
2016-11-21,20,9,67,0
2016-11-22,20,15,73,0.1
2016-11-23,20,27,70,0
2016-11-24,18,19,81,21.2
2016-11-25,17,7,72,4.6
2016-11-26,16,5,72,0
2016-11-27,16,7,69,0
2016-11-28,16,6,66,0.2
2016-11-29,13,35,43,0.1
2016-11-30,14,10,57,0
2016-12-01,14,11,62,0
2016-12-02,14,9,69,0
2016-12-03,15,10,67,0
2016-12-04,17,14,62,0
2016-12-05,17,17,72,0.3
2016-12-06,17,15,72,2.2
2016-12-07,18,14,48,0
2016-12-08,17,7,51,0
2016-12-09,16,7,56,0
2016-12-10,16,6,72,0
2016-12-11,16,7,82,0.1
2016-12-12,16,8,76,0
2016-12-13,16,5,58,0
2016-12-14,15,5,70,0
2016-12-15,16,9,73,0
2016-12-16,15,12,67,0
2016-12-17,14,15,50,0
2016-12-18,14,5,64,0
2016-12-19,12,25,79,12.8
2016-12-20,16,22,87,77.4
2016-12-21,17,18,73,0
2016-12-22,17,8,68,0.2
2016-12-23,16,5,68,0
2016-12-24,15,8,77,0
2016-12-25,16,4,73,0
2016-12-26,17,7,72,0
2016-12-27,17,9,79,0
2016-12-28,16,8,51,0
2016-12-29,14,16,65,0
2016-12-30,14,13,45,0
2016-12-31,14,10,61,0
2017-01-01,13,10,69,0
2017-01-02,12,6,69,0
2017-01-03,14,7,73,1.1
2017-01-04,12,11,60,0
2017-01-05,11,31,47,0
2017-01-06,8,12,40,0
2017-01-07,8,9,54,0
2017-01-08,11,8,75,0.6
2017-01-09,10,12,75,0.5
2017-01-10,10,7,74,2.5
2017-01-11,10,14,65,0.6
2017-01-12,13,12,84,1.2
2017-01-13,11,54,79,10
2017-01-14,9,13,64,0.6
2017-01-15,8,21,68,3.3
2017-01-16,7,13,58,0.5
2017-01-17,7,41,59,0.9
2017-01-18,9,37,56,0
2017-01-19,12,23,58,0
2017-01-20,13,19,63,0
2017-01-21,13,32,63,0
2017-01-22,12,19,82,31.5
2017-01-23,13,13,79,23.5
2017-01-24,12,8,81,12.7
2017-01-25,14,5,73,0.5
2017-01-26,13,5,68,0.4
2017-01-27,14,21,74,0
2017-01-28,14,19,69,2.6
2017-01-29,14,8,73,2.2
2017-01-30,12,9,77,0
2017-01-31,12,11,90,1.8
2017-02-01,15,8,76,0
2017-02-02,16,13,83,0.4
2017-02-03,14,12,88,3.2
2017-02-04,13,23,91,10.2
2017-02-05,13,20,94,9.8
2017-02-06,12,20,76,2.2
2017-02-07,15,10,83,0
2017-02-08,11,9,83,16.4
2017-02-09,13,21,75,17.3
2017-02-10,14,11,83,0.2
2017-02-11,16,10,70,0
2017-02-12,17,22,72,0
2017-02-13,16,23,70,0
2017-02-14,15,17,75,0.9
2017-02-15,16,9,77,0.7
2017-02-16,16,11,80,0
2017-02-17,15,10,77,0
2017-02-18,15,11,77,1.1
2017-02-19,15,13,65,0
2017-02-20,15,11,77,0.2
2017-02-21,15,14,82,0
2017-02-22,17,13,88,0
2017-02-23,18,10,71,0
2017-02-24,19,14,80,0.1
2017-02-25,16,9,69,0
2017-02-26,16,13,68,0
2017-02-27,15,13,81,0
2017-02-28,14,22,90,3.3
2017-03-01,14,25,67,0.2
2017-03-02,16,10,81,0
2017-03-03,18,8,74,0
2017-03-04,13,32,75,2.8
2017-03-05,13,16,72,1.8
2017-03-06,14,28,89,7.3
2017-03-07,16,31,52,0.3
2017-03-08,17,17,59,0
2017-03-09,19,13,81,0
2017-03-10,22,10,64,0
2017-03-11,18,13,58,0
2017-03-12,17,13,83,0
2017-03-13,19,9,67,0.1
2017-03-14,18,14,69,0
2017-03-15,19,13,54,0
2017-03-16,19,14,74,0
2017-03-17,18,12,58,0
2017-03-18,17,12,80,0
2017-03-19,18,15,87,0
2017-03-20,18,9,86,0.5
2017-03-21,18,14,84,0.2
2017-03-22,18,14,80,0
2017-03-23,19,14,74,0.1
2017-03-24,22,24,61,0.3
2017-03-25,17,25,89,10.1
2017-03-26,17,15,76,0
2017-03-27,17,16,74,0
2017-03-28,17,15,66,0
2017-03-29,18,15,66,0
2017-03-30,18,13,65,0
2017-03-31,21,13,57,0
2017-04-01,18,10,65,1.2
2017-04-02,16,8,88,5.2
2017-04-03,18,9,82,1.9
2017-04-04,20,11,73,0.8
2017-04-05,17,13,75,0.4
2017-04-06,18,10,76,0.4
2017-04-07,17,14,73,0
2017-04-08,20,15,67,0
2017-04-09,19,12,67,0.1
2017-04-10,20,14,69,0
2017-04-11,18,14,76,0.1
2017-04-12,18,14,78,1
2017-04-13,19,15,74,0
2017-04-14,19,14,71,0.4
2017-04-15,18,15,67,0.2
2017-04-16,18,15,72,0
2017-04-17,18,16,72,0
2017-04-18,18,17,69,0
2017-04-19,16,16,53,2.3
2017-04-20,15,10,47,0.2
2017-04-21,16,15,53,0
2017-04-22,18,14,61,0
2017-04-23,18,18,65,0
2017-04-24,20,13,63,0.8
2017-04-25,20,15,56,0
2017-04-26,20,18,66,0.2
2017-04-27,17,18,82,0.1
2017-04-28,13,24,61,1
2017-04-29,16,16,54,0
2017-04-30,19,15,57,0
2017-05-01,18,17,78,0.8
2017-05-02,17,18,84,0.1
2017-05-03,17,17,79,0.1
2017-05-04,18,15,86,0.3
2017-05-05,22,15,71,0.1
2017-05-06,21,27,79,1.9
2017-05-07,18,21,91,0
2017-05-08,20,12,82,0
2017-05-09,20,11,86,0.1
2017-05-10,22,11,88,0
2017-05-11,22,12,72,0
2017-05-12,19,14,82,0.5
2017-05-13,22,19,86,0
2017-05-14,21,16,80,0
2017-05-15,22,15,77,0
2017-05-16,23,17,83,0
2017-05-17,23,16,69,0
2017-05-18,23,11,73,0
2017-05-19,19,18,73,0
2017-05-20,18,22,82,0
2017-05-21,22,15,76,0
2017-05-22,22,15,81,0
2017-05-23,23,14,68,0
2017-05-24,24,15,73,0
2017-05-25,23,15,75,0
2017-05-26,23,14,76,0
2017-05-27,25,15,73,0
2017-05-28,25,15,68,0
2017-05-29,25,15,69,0
2017-05-30,25,12,70,0
2017-05-31,23,13,75,0.4
2017-06-01,25,13,72,0.7
2017-06-02,25,14,77,1.8
2017-06-03,25,13,84,0
2017-06-04,24,17,73,0
2017-06-05,24,12,75,1.3
2017-06-06,22,21,84,0.1
2017-06-07,21,18,71,0
2017-06-08,24,15,77,0
2017-06-09,26,15,70,0
2017-06-10,26,15,70,0
2017-06-11,27,15,75,0
2017-06-12,27,16,66,0
2017-06-13,28,15,70,0
2017-06-14,29,15,71,0
2017-06-15,28,17,59,0
2017-06-16,28,17,73,0
2017-06-17,28,16,78,0.4
2017-06-18,28,13,64,0.3
2017-06-19,26,19,69,0
2017-06-20,27,17,67,0
2017-06-21,28,14,63,0
2017-06-22,28,15,69,0
2017-06-23,28,17,75,0
2017-06-24,28,17,81,0
2017-06-25,27,16,82,0
2017-06-26,30,14,69,0.6
2017-06-27,27,18,77,0.2
2017-06-28,26,22,86,6.3
2017-06-29,23,16,93,0.7
2017-06-30,22,12,87,3.5
2017-07-01,25,19,51,0
2017-07-02,27,14,54,0.2
2017-07-03,29,16,55,0
2017-07-04,31,16,47,0
2017-07-05,32,15,35,0
2017-07-06,33,14,30,0
2017-07-07,35,16,28,0
2017-07-08,34,18,30,0
2017-07-09,35,17,46,1.3
2017-07-10,31,17,55,0
2017-07-11,34,15,38,0
2017-07-12,32,18,50,0
2017-07-13,31,17,55,0
2017-07-14,31,17,63,0
2017-07-15,31,12,55,0.2
2017-07-16,31,15,43,0
2017-07-17,31,20,49,0
2017-07-18,31,15,37,0
2017-07-19,32,13,44,0
2017-07-20,35,9,46,0
2017-07-21,33,14,66,0
2017-07-22,32,12,61,0
2017-07-23,32,14,58,0.1
2017-07-24,28,19,68,0.8
2017-07-25,28,14,58,0
2017-07-26,29,13,58,0.5
2017-07-27,30,14,64,0
2017-07-28,31,13,56,0
2017-07-29,32,12,54,0
2017-07-30,35,11,33,0
2017-07-31,39,6,31,0
2017-08-01,39,9,32,0
2017-08-02,36,13,45,0
2017-08-03,38,11,26,0.2
2017-08-04,37,13,35,0
2017-08-05,34,13,53,0
2017-08-06,34,14,58,0
2017-08-07,34,13,50,0
2017-08-08,36,10,36,0.2
2017-08-09,33,12,51,0.6
2017-08-10,29,15,44,0.1
2017-08-11,24,22,57,0
2017-08-12,27,13,59,0.1
2017-08-13,30,13,63,0
2017-08-14,31,11,45,0
2017-08-15,33,10,43,0
2017-08-16,32,12,50,0
2017-08-17,33,12,59,0.1
2017-08-18,33,12,56,0
2017-08-19,31,13,52,0
2017-08-20,31,11,58,0
2017-08-21,29,14,60,0
2017-08-22,30,12,60,0
2017-08-23,30,12,53,0
2017-08-24,32,11,49,0.4
2017-08-25,34,10,41,0.1
2017-08-26,34,10,44,0
2017-08-27,35,12,35,0
2017-08-28,35,12,36,0
2017-08-29,32,12,58,0.5
2017-08-30,33,11,49,0.2
2017-08-31,31,12,59,2.2
2017-09-01,26,11,58,3.5
2017-09-02,22,26,55,0.2
2017-09-03,23,14,63,0
2017-09-04,26,12,53,0
2017-09-05,27,13,72,0
2017-09-06,27,14,76,0
2017-09-07,25,14,75,0
2017-09-08,24,8,73,0
2017-09-09,25,13,74,0
2017-09-10,22,12,72,6.9
2017-09-11,23,22,70,0
2017-09-12,21,26,61,0
2017-09-13,23,14,69,0
2017-09-14,25,10,72,0
2017-09-15,26,10,55,0
2017-09-16,23,10,62,1.1
2017-09-17,20,14,57,2.1
2017-09-18,22,8,85,13.9
2017-09-19,19,21,59,2.2
2017-09-20,22,12,67,0
2017-09-21,22,11,65,0
2017-09-22,24,10,68,0
2017-09-23,24,9,65,0
2017-09-24,23,12,75,0
2017-09-25,23,10,76,0
2017-09-26,22,6,77,5.9
2017-09-27,22,11,73,0
2017-09-28,24,10,69,0
2017-09-29,24,12,71,0
2017-09-30,24,10,65,0
2017-10-01,20,6,58,0
2017-10-02,23,8,64,0
2017-10-03,23,11,60,0
2017-10-04,24,9,62,0
2017-10-05,23,11,61,0
2017-10-06,22,12,62,0
2017-10-07,22,13,45,0
2017-10-08,20,9,57,0
2017-10-09,23,9,56,0
2017-10-10,21,8,67,0
2017-10-11,22,10,62,0
2017-10-12,23,10,54,0
2017-10-13,23,10,67,0
2017-10-14,24,9,60,0
2017-10-15,24,9,50,0
2017-10-16,25,9,43,0
2017-10-17,25,9,44,0
2017-10-18,24,8,39,0
2017-10-19,25,9,54,0
2017-10-20,25,5,64,0
2017-10-21,24,10,47,0
2017-10-22,19,23,61,0
2017-10-23,20,13,51,0
2017-10-24,21,13,42,0
2017-10-25,23,10,38,0
2017-10-26,23,9,47,0
2017-10-27,21,9,72,0
2017-10-28,21,12,62,0.3
2017-10-29,18,11,66,0
2017-10-30,21,10,59,0
2017-10-31,21,4,57,0.1
2017-11-01,20,6,63,0
2017-11-02,20,8,49,0
2017-11-03,20,7,68,0.2
2017-11-04,22,9,54,0
2017-11-05,16,19,85,20.1
2017-11-06,11,15,70,6.1
2017-11-07,16,7,59,1.6
2017-11-08,13,10,76,0.2
2017-11-09,14,6,56,1.2
2017-11-10,14,5,85,40.2
2017-11-11,16,8,71,0
2017-11-12,17,20,72,0.2
2017-11-13,13,24,53,6
2017-11-14,13,17,57,1.5
2017-11-15,17,13,54,0.3
2017-11-16,16,8,66,0.7
2017-11-17,17,8,62,0
2017-11-18,16,8,68,0
2017-11-19,15,10,69,0
2017-11-20,16,11,68,0
2017-11-21,16,8,68,0
2017-11-22,17,6,61,0
2017-11-23,18,6,60,0
2017-11-24,18,6,55,0
2017-11-25,16,12,88,3.2
2017-11-26,12,18,51,0.1
2017-11-27,12,7,57,0
2017-11-28,13,3,65,0.1
2017-11-29,12,3,81,16
2017-11-30,9,20,53,0
2017-12-01,10,15,55,3.8
2017-12-02,8,9,84,27.1
2017-12-03,10,5,79,9.6
2017-12-04,10,6,62,0
2017-12-05,13,9,69,0
2017-12-06,12,6,75,0
2017-12-07,13,5,72,0.1
2017-12-08,12,17,90,12.8
2017-12-09,8,33,57,0.3
2017-12-10,11,24,93,27.6
2017-12-11,15,31,89,11.7
2017-12-12,12,2,80,8.4
2017-12-13,10,10,59,0.2
2017-12-14,12,19,88,2.2
2017-12-15,12,10,89,5.1
2017-12-16,9,20,68,6.5
2017-12-17,10,8,59,0
2017-12-18,9,7,56,0.4
2017-12-19,10,9,63,1.3
2017-12-20,10,5,72,0.2
2017-12-21,11,6,49,0
2017-12-22,14,6,55,0
2017-12-23,14,6,60,0
2017-12-24,14,7,70,0
2017-12-25,14,6,73,0
2017-12-26,12,9,85,3.3
2017-12-27,10,21,93,27.2
2017-12-28,8,33,65,11.7
2017-12-29,10,9,43,1.1
2017-12-30,13,6,85,4.4
2017-12-31,15,3,81,0
2018-01-01,12,33,78,2.7
2018-01-02,12,17,65,5.7
2018-01-03,14,20,88,0.8
2018-01-04,15,25,88,0.2
2018-01-05,16,4,81,0
2018-01-06,17,7,77,0
2018-01-07,17,26,64,0
2018-01-08,16,27,76,10
2018-01-09,12,6,81,1.5
2018-01-10,12,7,74,0.2
2018-01-11,11,5,73,4.3
2018-01-12,12,6,79,7.2
2018-01-13,11,8,80,2.4
2018-01-14,12,9,66,0.1
2018-01-15,12,8,72,0.5
2018-01-16,12,22,87,1.4
2018-01-17,11,44,70,0.5
2018-01-18,11,16,71,0.3
2018-01-19,12,12,85,0.5
2018-01-20,11,15,60,1.5
2018-01-21,15,15,75,3.5
2018-01-22,15,9,77,0
2018-01-23,16,8,73,0
2018-01-24,16,7,73,0
2018-01-25,15,7,70,0
2018-01-26,17,13,59,0
2018-01-27,15,6,75,0.7
2018-01-28,15,8,67,0
2018-01-29,15,9,71,0
2018-01-30,13,8,71,0
2018-01-31,13,7,73,0.1
2018-02-01,11,10,86,1.8
2018-02-02,13,10,84,7.5
2018-02-03,8,17,71,12.4
2018-02-04,11,6,65,0.4
2018-02-05,13,12,73,0.6
2018-02-06,12,7,82,15.9
2018-02-07,9,12,87,16
2018-02-08,8,7,62,0.1
2018-02-09,10,8,58,0
2018-02-10,11,5,68,0.6
2018-02-11,10,10,75,0
2018-02-12,11,24,59,0.6
2018-02-13,10,13,61,0.1
2018-02-14,10,9,69,2.6
2018-02-15,11,8,74,0
2018-02-16,15,7,85,0.1
2018-02-17,15,8,79,2.1
2018-02-18,13,7,74,0.7
2018-02-19,12,9,74,1.2
2018-02-20,10,6,70,1.9
2018-02-21,10,6,68,3.9
2018-02-22,10,5,69,3.3
2018-02-23,12,4,73,6.1
2018-02-24,9,11,93,33.4
2018-02-25,10,8,88,28.9
2018-02-26,7,13,65,8.6
2018-02-27,6,12,58,2.5
2018-02-28,9,23,70,3.5
2018-03-01,15,16,83,5.4
2018-03-02,12,36,81,6.2
2018-03-03,13,24,92,26.3
2018-03-04,12,10,84,1.6
2018-03-05,12,9,90,11.9
2018-03-06,13,12,81,4.8
2018-03-07,12,18,74,1.3
2018-03-08,14,7,67,0.4
2018-03-09,16,9,76,0
2018-03-10,18,9,78,0
2018-03-11,15,18,90,7.5
2018-03-12,13,14,86,8.1
2018-03-13,13,27,74,0.7
2018-03-14,15,10,69,0.1
2018-03-15,16,17,96,5.1
2018-03-16,15,6,72,1.1
2018-03-17,13,11,72,3
2018-03-18,10,17,90,16.5
2018-03-19,11,19,74,3
2018-03-20,10,14,90,22.9
2018-03-21,12,19,64,3.4
2018-03-22,13,13,47,0
2018-03-23,13,11,66,0.4
2018-03-24,15,13,50,0
2018-03-25,14,8,73,0.7
2018-03-26,13,9,69,0.2
2018-03-27,16,13,76,0
2018-03-28,16,12,83,1.6
2018-03-29,17,10,70,0
2018-03-30,17,18,92,0.4
2018-03-31,12,17,78,19.9
2018-04-01,13,19,60,0.5
2018-04-02,18,8,66,0
2018-04-03,23,12,62,0.2
2018-04-04,19,9,82,7.7
2018-04-05,17,12,60,0
2018-04-06,19,8,71,0
2018-04-07,23,13,46,0
2018-04-08,20,23,54,1.3
2018-04-09,15,7,88,20.2
2018-04-10,14,14,93,3.9
2018-04-11,17,24,87,11.4
2018-04-12,14,23,86,3.1
2018-04-13,18,8,64,0
2018-04-14,24,9,48,0
2018-04-15,22,8,71,1.5
2018-04-16,19,12,80,0.1
2018-04-17,20,11,78,2.1
2018-04-18,23,5,67,1
2018-04-19,22,12,67,0
2018-04-20,23,12,63,0
2018-04-21,24,12,63,0
2018-04-22,23,10,64,0
2018-04-23,23,11,60,0
2018-04-24,23,11,67,0
2018-04-25,25,11,62,0
2018-04-26,24,12,75,0
2018-04-27,24,11,71,0.5
2018-04-28,23,9,77,3.2
2018-04-29,23,15,74,0.3
2018-04-30,19,11,55,0.1
2018-05-01,13,5,85,11.3
2018-05-02,15,8,86,21.2
2018-05-03,19,9,90,21.6
2018-05-04,18,6,84,20.5
2018-05-05,20,8,77,0.8
2018-05-06,19,10,80,0.3
2018-05-07,19,9,83,2.1
2018-05-08,18,8,87,7.2
2018-05-09,19,9,91,6.4
2018-05-10,19,9,88,3.2
2018-05-11,19,13,82,0
2018-05-12,20,10,73,0
2018-05-13,18,13,80,1.3
2018-05-14,13,17,83,10.7
2018-05-15,16,10,79,7.9
2018-05-16,17,12,84,2.2
2018-05-17,18,8,86,1.1
2018-05-18,20,9,72,0.2
2018-05-19,21,9,65,0
2018-05-20,23,8,65,1.2
2018-05-21,19,6,83,3
2018-05-22,19,11,90,3.7
2018-05-23,21,12,78,0.3
2018-05-24,23,11,72,0
2018-05-25,26,11,64,0
2018-05-26,29,8,66,0
2018-05-27,28,12,53,0.1
2018-05-28,24,11,75,1.8
2018-05-29,27,8,68,1
2018-05-30,26,12,74,0.2
2018-05-31,24,12,77,0
2018-06-01,25,12,82,0
2018-06-02,27,10,57,0
2018-06-03,28,8,75,2.1
2018-06-04,22,12,86,5.3
2018-06-05,24,12,74,0
2018-06-06,24,12,79,0.2
2018-06-07,23,6,87,25.2
2018-06-08,22,12,87,5.1
2018-06-09,25,13,75,0
2018-06-10,30,9,52,0
2018-06-11,31,15,92,0.1
2018-06-12,24,13,87,0.1
2018-06-13,22,13,80,4.9
2018-06-14,24,10,80,6.6
2018-06-15,24,9,79,7.2
2018-06-16,25,11,77,0.2
2018-06-17,26,12,85,2.3
2018-06-18,28,10,71,0.5
2018-06-19,28,12,61,0
2018-06-20,29,13,62,0
2018-06-21,28,12,74,2.2
2018-06-22,27,13,74,0.1
2018-06-23,27,10,82,11
2018-06-24,27,8,73,1.7
2018-06-25,26,10,70,3.8
2018-06-26,25,13,65,0.4
2018-06-27,26,13,75,0
2018-06-28,26,12,86,1.4
2018-06-29,27,10,65,0
2018-06-30,30,10,60,0
2018-07-01,34,8,46,0
2018-07-02,27,13,76,0
2018-07-03,28,12,73,0
2018-07-04,30,10,59,0
2018-07-05,29,13,62,0
2018-07-06,26,13,62,0
2018-07-07,28,13,69,0
2018-07-08,29,12,63,0.1
2018-07-09,29,12,60,3.1
2018-07-10,29,13,62,1.3
2018-07-11,27,10,55,0
2018-07-12,30,10,50,0
2018-07-13,32,11,45,0
2018-07-14,35,10,47,0
2018-07-15,31,13,59,0
2018-07-16,30,19,69,0.5
2018-07-17,29,13,63,0.4
2018-07-18,30,12,59,0
2018-07-19,30,12,55,0
2018-07-20,31,12,56,0
2018-07-21,31,13,55,0.1
2018-07-22,28,13,55,0.2
2018-07-23,29,11,59,0.4
2018-07-24,30,12,63,0.4
2018-07-25,29,13,68,0
2018-07-26,30,13,65,0.4
2018-07-27,31,14,63,0
2018-07-28,31,13,64,0
2018-07-29,31,13,57,0
